x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,3,0
0,0,0,0.26,0.26,0,0,0.26,0,0,0,2.545,0,0.6617,3,0
0,0,0,0.62,0,0,0,0.31,0,0,0,1.446,0,0.89652,3,0
0,0,0,0.96,0,0,0,2.89,0,0.074,0,2.534,0,2.43264,3,0
0,0,0,3.23,0,0,0,3.88,0,0,0,1.89,0,6.1047,3,0
0,0,0,0,0,0,0,0,7.14,0,0,5.5,0,0,3,0
0,0.3,0,0.6,0,0,0,0.2,0,0.073,0,2.206,0,1.3236,3,0
0,0,0,1.85,0,0,0,0,0,0,0,1.142,0,2.1127,3,0
0,0,0,0.27,0.27,0,0,0.27,0,0,0,2.593,0,0.70011,3,0
0,0.03,0,0.41,0.01,0.09,0,0,0.39,0.008,0.005,2.145,0.00004,0.87945,3,0
0,0,0,0.67,0,0.5,0.08,1.34,0,0,0.012,4.179,0,2.79993,3,0
0,0,0,1,0,0,0,0,0,0.17,0,1.692,0,1.692,3,0
0,0,0,0,0,0,0,4.7,0,0,0,1.974,0,0,3,0
0,0,0,2.13,0,0.71,0,4.62,0,0,0,2.239,0,4.76907,3,0
0,0,0,0,0,0,0,7.14,0,0.239,0,1.687,0,0,3,0
0,0,0,0,0,0,0,4,0,0,0,1.611,0,0,3,0
0,0,0,0.92,0,0,0.69,0,0,0.202,0.121,1.945,0.024442,1.7894,3,0
0,1.78,0,0,0,0,0,0,0,0,0,1.666,0,0,3,0
0,0,0,0,0,0,0,0,0.89,0,0,2.27,0,0,3,0
0,0,0,1.72,0,0,0,0,0,0,0,2.058,0,3.53976,3,0
0,0,0,2.32,0,0,0,0,0,0.148,0,1.972,0,4.57504,3,0
0,0,0,0,0,0,0,1.36,0,0,0,3.533,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.533,0,0,3,0
0,0,0,0,0,0,0,0,0,0.313,0.313,7.588,0.097969,0,3,0
0,0,0,1.73,0,1.15,0,2.31,0,0,0,1.5,0,2.595,3,0
0,0,0,0.2,0,0,0,3.34,0,0,0,3.414,0,0.6828,3,0
0,0,0,0,0,0,0,0,0,0.125,0,2.925,0,0,3,0
0.5,0.25,0,0,0,0,0,0,0,0.045,0,1.324,0,0,3,0
0,0,0,0.16,0,0,0,0.62,0,0,0.016,2.887,0,0.46192,3,0
0,0,0,0.71,0,0,0,0,0,0.372,0,1.641,0,1.16511,3,0
0.25,0,0.25,0,0.25,0,0,0,0.25,0.413,0,1.78,0,0,3,0
0,0,0,0,0,0,0,0,0,0.214,0,1.263,0,0,3,0
0,0,0,1.38,0,0,0,1.38,0,0.448,0,1.451,0,2.00238,3,0
0,0,0,0,0,0,0,0,0,1.234,0,3,0,0,3,0
0,0,0,1.52,0,0,0,0,0.76,0,0,1.735,0,2.6372,3,0
0,0,0,2.77,0,0,0,0,0,0.165,0,1.666,0,4.61482,3,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.025,0,0,3,0
0,0,0,0.42,0,0,0.42,1.27,0,0,0,2.555,0,1.0731,3,0
0,0,0,0,0,0,0,0,0,0,0,2.307,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,0,0,0.724,0,2.285,0,0,3,0
0,0,0,1.4,0,0.7,0,0,0,0,0,18,0,25.2,3,0
0,0,0,0.43,0,0.14,0,0.14,0,0,0,1.566,0,0.67338,3,0
0,0.65,0,0.78,0,0.13,0,1.69,0,0,0.052,2.165,0,1.6887,3,0
0,0,0,0,0,0,0,0,0,0,0,1.461,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.644,0,0,3,0
0,0,0,0.42,0,0,0,1.28,0,0.151,0,1.533,0,0.64386,3,0
0,0,0,0,0,0,0,3.92,0,0,0,2.95,0,0,3,0
0,0,0,0,0,0.48,0,0.96,0,0,0,1.353,0,0,3,0
0,0,0,0,0,0,0,3.33,0,0.167,0,1.533,0,0,3,0
0,0,0,0.81,0,0,0,2.45,0,0,0,2.473,0,2.00313,3,0
0,0,0,2.15,0,0,0,5.37,0,0,0,2.666,0,5.7319,3,0
0,0,0,0.26,0,0,0,2.57,0,0.047,0.028,1.948,0.001316,0.50648,3,0
0,0,0,5.12,0,0,0,0,0,0,0,2.266,0,11.60192,3,0
0,0,0.38,0.19,0,0,0,0.19,0,0.03,0,2.852,0,0.54188,3,0
0,0,0,0,0,0,0,9.09,0,0,0,3.1,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,3.875,0,0,3,0
0,0,0,0,0,0.44,0,0.44,0,0.134,0,3.08,0,0,3,0
0,0,0,0,0,0,0,2,0,0.161,0,1.25,0,0,3,0
0,0,0,0,0,0,0,2.08,0,0.284,0.094,2,0.026696,0,3,0
0,0,0,0.52,0,0,0,0.65,0,0,0.036,3.185,0,1.6562,3,0
0,0,0,0.22,0,0.04,0,0.39,0,0,0.011,3.851,0,0.84722,3,0
0,0,0.28,0,0,0,0,0.28,0,0,0,1.95,0,0,3,0
0,0,0,0.33,0,0,0,0.62,0,0,0.013,3.685,0,1.21605,3,0
0,0,0,1.14,0,0,0,0,0,0,0,1.19,0,1.3566,3,0
0,0,0,3.22,0,0,0,0,0,0,0,2.4,0,7.728,3,0
0,0.1,0,0.4,0,0.2,0,4.5,0,0,0.013,2.361,0,0.9444,3,0
0,0,0,0.97,0,0,0,0.97,0,0,0,8.125,0,7.88125,3,0
0,0,0,2.46,0,0,0,0,0,0,0,2.142,0,5.26932,3,0
0,0,0,0.81,0,0,0,0.81,0,0.37,0,5.375,0,4.35375,3,0
0,0,0,0,0,0,0,15.38,0,0,0,7,0,0,3,0
0,0,0,0.81,0,0,0,0.81,0,0,0,4.971,0,4.02651,3,0
0,0,0,1.12,0,0,0,1.12,0,0.111,0,1.23,0,1.3776,3,0
0,0,0,0.72,0,0,0.72,0,0,0.063,0.126,2.562,0.007938,1.84464,3,0
0,0,0,0,0,0,0,2.38,0,0,0,1.2,0,0,3,0
0,0,0,0,0,0,0,16.66,0,0,0,5,0,0,3,0
0,0,0,0.81,0,0,0,9.83,0,0,0,4.891,0,3.96171,3,0
0,0,0,0,0,0,0,0,0,0,0,1.625,0,0,3,0
0,0,0,0.84,0,0,0,0,0,0,0,3.34,0,2.8056,3,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,3,0
0,0,0,0,0,0,0,0.87,0,0,0,1.466,0,0,3,0
0,0,0,0,0,0,0,0.48,0,0,0.365,3.016,0,0,3,0
0,0,0,0,0,0,0,0,0,0.176,0,1.241,0,0,3,0
0,0,0,0.45,0,0,0,1.81,0,0,0,1.444,0,0.6498,3,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,0,3,0
0,0,0,0,0,0,0,0.76,0,0.127,0,1.755,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,3,0
0,0,0,0,0,0,0,0.92,0.69,0,0,1.554,0,0,3,0
0,0,0,0,0,0,0,1.04,0,0.179,0,2.037,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.545,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.142,1.857,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,3,0
0,0,0,2.32,0,0,0,0.93,0,0.065,0,2,0,4.64,3,0
0,0,0,0,0,0,0,1.76,0,0,0,2.246,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,4.472,0,0,3,0
0,0,0,0,0,0,0,3.06,0,0,0,4,0,0,3,0
0,0,0,0.85,0,0,0,0,0,0,0,1.55,0,1.3175,3,0
0,0,0,0,0,0,0,1.58,0,0,0,2.225,0,0,3,0
0,0,0,1.19,0,0,0,2.77,0,0,0,2.238,0,2.66322,3,0
0,0.86,0,2.58,0,0.86,0,1.72,0,0.141,0,1.535,0,3.9603,3,0
0,0,0,0,0,0,0.58,1.75,0,0,0,2.506,0,0,3,0
0,0.34,0.34,0,1.72,0,0,0,0,0,0,3.344,0,0,3,0
0,0,0,0,0.58,0,0,0,0,0,0,251,0,0,3,0
0,0,0,0.15,0,0,0,1.38,0,0,0,1.837,0,0.27555,3,0
0,0,0,0.29,0,0.29,0,0,0,0.376,0,3.338,0,0.96802,3,0
0,0,0,2.17,0,0,0,0.86,0,0,0,2.119,0,4.59823,3,0
0,0,0,0.55,0,0,0,2.77,0,0,0,2.113,0,1.16215,3,0
0,0,0,1.49,0,0,0,1.49,1.49,0,0,2,0,2.98,3,0
0,0,0,0.89,0,0.89,0,1.79,0,0,0,1.61,0,1.4329,3,0
0,0,0,0.9,0,0,0,0,0,0,0.129,3.266,0,2.9394,3,0
0,0,0,0,0,0,0,0,0,0,0,1.666,0,0,3,0
0,0,0,0.35,0,0,0,0,0,0,0,1.292,0,0.4522,3,0
0,0,0,0,0,0,0,0,1.85,0,0,1,0,0,3,0
0,0,0,0,0,0,0,1.61,0,0,0,1.25,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,3.857,0,0,3,0
0,0,0.36,3.32,0,0,0,0.36,0,0,0,2.293,0,7.61276,3,0
0,0.83,0,1.67,0,0,0,0,0,0,0,1.673,0,2.79391,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,1.75,0,0,0,1.785,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,3,0
0,0,0,1.58,0,0,0,0,0,0,0,2.057,0,3.25006,3,0
0,0,0,0,0,0,0,2.22,0,0,0,1.75,0,0,3,0
0,0,0,0,0,0,0,3.37,0,0,0,2.464,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,4.068,0,0,3,0
0,0,0,0,0,0,0,2.66,0,0.144,0,1.857,0,0,3,0
0,0,0,0,0,0,0,2.8,0,0,0,1.746,0,0,3,0
0,0,0,0.51,0,0,0,0.51,0,0,0.141,25.812,0,13.16412,3,0
0,0,0,0.45,0,0,0,0.45,0,0,0,3.382,0,1.5219,3,0
0,0,0,0,0,0,0,2.29,0,0,0,3.28,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.263,0,0,3,0
0,0.4,0.1,0.8,0,0,0,0.1,0.8,0,0.015,1.636,0,1.3088,3,0
0,0,0,0.67,0,0,0,4.05,0,0,0,2.976,0,1.99392,3,0
0,0,0,0.9,0,0,0,0.9,0,0,0,3.225,0,2.9025,3,0
0,0,0,0,0,0,0,1.19,0,0,0,3.09,0,0,3,0
0,0,0,0.34,0,0,0,0,0,0,0,1.25,0,0.425,3,0
0,0.64,0,1.6,0,0,0,0.32,0,0,0,4.295,0,6.872,3,0
0,0,0,0,0,0,0,1.85,0,0.318,0,2.695,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,2.22,0,0.176,0,2.1,0,0,3,0
0,0,0,0,0,0,0,7.14,0,0,0,3.6,0,0,3,0
0,0,0,0,0,0,0,0,0,0.383,0,1.333,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,5.66,0,0.05,0.05,2.725,0.0025,0,3,0
0,0,0,1,0,0,0,2.61,0.2,0,0,2.61,0,2.61,3,0
0,0,0,0,0,0,0,0,2.08,0,0,1.181,0,0,3,0
0,0,0,1.31,0,0,0,2.63,0,0,0,2.151,0,2.81781,3,0
0,0,0,0.22,0,0,0,1.76,0,0.023,0.047,8.76,0.001081,1.9272,3,0
0,0,0,0.51,0,0,0,0.51,0,0,0.141,25.812,0,13.16412,3,0
0,0,0,1.02,0,0,0,2.38,0,0,0,2.604,0,2.65608,3,0
0,0,0,0,0,0,0,0,0,0,0,4.308,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,0,3,0
0,0,0,0,0,0,0,2.8,0,0,0,2.097,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,4.268,0,0,3,0
0,0,0,0,0,0,0,0,0,0.74,0,1.625,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.052,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,3,0
0,0,0,2,0,0,0,0.66,0,0,0,2.529,0,5.058,3,0
0,0,0,0,0,0,0,2.04,0,0,0,2.682,0,0,3,0
0,0,0,0,0,0,0,5.86,0,0.055,0.055,2.87,0.003025,0,3,0
0,0,0,0,0,0,0,0,0,0.26,0,2.2,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.727,0,0,3,0
0,0,0,0,0,0,0,2.38,0,0.374,0,2.85,0,0,3,0
0,0,0,0,0,0,0,0,0,0.213,0,1.75,0,0,3,0
0,0,0,1,0,0,0,0,0,0,0,1.733,0,1.733,3,0
0,0,0,0.86,0,0,0,0,0,0,0,1.592,0,1.36912,3,0
0,0.17,0.08,0.25,0.08,0,0,1.89,0,0.051,0.038,1.838,0.001938,0.4595,3,0
0,0,0,2.1,0,0,0,1.05,0,0,0,2.541,0,5.3361,3,0
0,0,0,0.59,0,0,0,1.79,0,0,0,1.87,0,1.1033,3,0
0,0,0,0.82,0,1.64,0,0.27,0,0.045,0,1.465,0,1.2013,3,0
0,0,0,1.61,0,0,0,0.8,0,0.139,0,1.411,0,2.27171,3,0
0,0,0,1.69,0,0,0,0,0,0.552,0,1.461,0,2.46909,3,0
0,0,0,1.6,0,0,0,9.62,0,0,0,2.567,0,4.1072,3,0
0,0,0,0,0,0,0,4.2,0,0.075,0.075,2.482,0.005625,0,3,0
0,0,0,1.76,0,0.35,0,1.06,0,0,0,2.108,0,3.71008,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0.68,0.68,0,0,0.68,0,0,0,1.1,0,0.748,3,0
0,0,0,0.59,0,0,0,0.59,0,0.107,0,2.741,0,1.61719,3,0
0,0,0,1.67,0,0,0,0,0,0,0,1.392,0,2.32464,3,0
0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,3,0
0.16,0,0,0.66,0,0.16,0,3,0,0.02,0,2.604,0,1.71864,3,0
0,0,0,0.33,0,0,0,1.99,0,0.051,0,1.786,0,0.58938,3,0
0,0.08,0,0.08,0,0.08,0,0.08,0,0,0,1.833,0,0.14664,3,0
0,0,0,0.5,0,0.1,0,0,0,0,0,1.133,0,0.5665,3,0
0,0,0,0,0,0,0,0.85,0,0,0,1.228,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,3,0
0,0,0,0.92,0,0.23,0,0.23,0,0.026,0,2.222,0,2.04424,3,0
0,0.16,0,1,0,0.25,0,2.68,0,0,0,2.432,0,2.432,3,0
0,0,0,0,0,0,0,1.62,0,0,0,3.039,0,0,3,0
0,0,0,3.03,0,0,0,0,0,0.5,0,1.538,0,4.66014,3,0
0,0,0,0,0,0,0,16.66,0,0,0,3.714,0,0,3,0
0,0,0,0,0,0,0,3.84,0,0,0,3.631,0,0,3,0
0,0,0,0,0,0,0,3.84,0,0,0,3.631,0,0,3,0
0,0,0,0.89,0,0,0,0,0,0,0,1.583,0,1.40887,3,0
0,0,0,2.17,0,0,0,0,0,0,0,1,0,2.17,3,0
0,0,0,0,0,0.23,0,0.46,0,0.09,0,2.43,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,4.333,0,0,3,0
0,0,0,0,0,0,0,0,0,1.458,0,1.066,0,0,3,0
0,0,0,0,0,0.08,0,0.16,0,0,0,4.858,0,0,3,0
0,0.09,0,0.29,0,0,0,0.58,0,0,0.026,3.704,0,1.07416,3,0
0,0.55,0,0.73,0,0.55,0.09,3.48,0,0,0.1,2.188,0,1.59724,3,0
0,0,0,0.15,0,0,0,0.78,0,0,0.015,2.725,0,0.40875,3,0
0,0.24,0,0,0,0,0,0.49,0,0,0.163,9.876,0,0,3,0
0,0,0,0,0,0.29,0,0.59,0,0.078,0,3.153,0,0,3,0
0,0,0,1.84,0,0,0,1.84,0,0,0,4.153,0,7.64152,3,0
0,0,0.45,1.12,0,0,0,2.03,0,0.072,0.072,3.242,0.005184,3.63104,3,0
0.16,0,0,0.16,0.99,0,0,0,0,0.076,0.076,3.401,0.005776,0.54416,3,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,3,0
0,0,0,0.71,0,0,0,2.13,0,0.026,0,2.941,0,2.08811,3,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,3,0
0,0.79,0,0.79,0,0,0,0,0,0,0,1.309,0,1.03411,1,0
0,0,0,0.73,0.07,0.81,0,0.95,0,0,0.01,1.588,0,1.15924,1,0
0,0,0,0,0,0,0,1.05,0,0,0,3.571,0,0,1,0
0,0,0,0,0,0,0,1.72,0,0.294,0,3.714,0,0,1,0
0,0,0,0.26,0,0,0,0.78,0,0.041,0,1.517,0,0.39442,1,0
0,0,0,0.91,0,0,0,0.3,0,0.044,0,2.222,0,2.02202,1,0
0,0,0,0,0,0,0,0,2.43,0.285,0,2.136,0,0,1,0
0,0,0,1.07,0,0,0,0.92,0,0,0,2.891,0,3.09337,1,0
0,0,0,0,0,0,0,0,1.69,0,0,3.315,0,0,1,0
0,0,0,0,0,0,0,1.29,0,0,0,1.857,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.03,0,0,1,0
3.07,0,0,0,0,0,0,0,0,0.251,0,3.214,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0.6,0,0,0.6,0,0,1.607,0,0,1,0
0,0,0,3.57,0,0,0,3.57,0,0,0,1.545,0,5.51565,1,0
0,0,0,0,0,0,0,0,0,0,0,4.413,0,0,1,0
0,0.65,0,1.62,0,0,0,0.32,0,0,0,4.093,0,6.63066,1,0
0,0,0,0,0,0,0,2.54,0,0.123,0,5.515,0,0,1,0
0,0,0,0,0,0,0,1.66,0,0,0,4.052,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.666,0,0,1,0
0,0,0,0.78,0.78,0,0,0.78,0,0,0.136,2.62,0,2.0436,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0.47,0,0,0,2.315,0,0,1,0
0,0,0,0,0,0,0,3.7,0,0,0,2.526,0,0,1,0
0,0,0,4.76,0,0,0,0,0,0,0,1.23,0,5.8548,1,0
0,0,0,0,0,0,0,5.71,0,0,0,1.25,0,0,1,0
0,0,0,0,0,0,0,2.22,0,0,0,3.578,0,0,1,0
0,0,0,3.66,0,0.82,0,1.37,0,0,0,1.263,0,4.62258,1,0
0,0,0,3.92,0,0,0,1.96,0,0,0,2.318,0,9.08656,1,0
0,0,0,0,0,0,0,11.11,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,4.34,0,1.798,0,2.615,0,0,1,0
0,0,0,0,0,0,0,8.69,0,0,0,5.357,0,0,1,0
0,0.26,0,3.39,0.08,0,0,2.68,0,0,0.023,2.658,0,9.01062,1,0
0,0,0,0,0,0,0,0,0,0,0,2.333,0,0,1,0
0,0,0,1.39,0,0,0,2.79,0,0,0,1.268,0,1.76252,1,0
0,0.82,0,0.82,0,0,0,0,0,0,0,1.394,0,1.14308,1,0
0.31,0,0.31,0.31,0,0,0,0,0,0,0,3.547,0,1.09957,1,0
0,0.43,0.14,1.43,0,0.93,0,4.3,0,0,0.028,2.394,0,3.42342,1,0
0,0,0,0.72,0,0,0,1.45,0,0,0,1.48,0,1.0656,1,0
0.32,0,0,0.65,0,0,0,0,0,0,0,5.633,0,3.66145,1,0
0,0,0.9,0,0,0,0,1.81,0,0.225,0,1.807,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,1,0
0,0,0,0,0,0,0,0,0,0.432,0,2,0,0,1,0
0,0.2,0,0.3,0,0.05,0,0.3,0.2,0,0,1.997,0,0.5991,1,0
0,0,0,0,0,0,0,3.63,0,0,0,4.536,0,0,1,0
0,0,0,0.74,0,0,0,4.47,0,0.102,0,2.121,0,1.56954,1,0
0,0,0,1.83,0,0,0,1.83,0,0.116,0,1.619,0,2.96277,1,0
0,0,0,1.71,0,0,0,1.71,0,0,0,1.947,0,3.32937,1,0
0,0,0,0,0,0.22,0,0.67,0,0.063,0,3.133,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1,0
0,0.29,0,0.8,0,0.08,0,1.9,0,0.044,0.051,1.664,0.002244,1.3312,1,0
0,0,0,0,0,0.24,0,0.49,0,0.069,0,2.776,0,0,1,0
0,0,0,3.09,0,0.51,0,1.03,0,0,0,1.586,0,4.90074,1,0
0,0,0,0,0,0,0,0,0,0,0,1.833,0,0,1,0
0,0,0.5,2,0,0,0,0,0,0.145,0,1.342,0,2.684,1,0
0,0,0,0.77,0,0,0,0,0,0.102,0,4.771,0,3.67367,1,0
0,0,0,0,0,0,0,0,0,0.044,0,1.666,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.222,0,0,1,0
0,0,0.03,0.45,0.11,0.53,0,0,0.23,0.002,0,2.106,0,0.9477,1,0
0,0,0,0.59,0,0,0,1.19,0,0,0,3.086,0,1.82074,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1.57,0,0,0,0,0.78,0.087,0,2.812,0,4.41484,1,0
0,0,0,0.29,0,0.14,0,0.44,0.89,0,0,2.297,0,0.66613,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.888,0,0,1,0
0,0,0,0,0,0,0,0,0,0.25,0,2.619,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1,0
0,0,0,1.72,0,0,0,1.72,0,0,0,1.964,0,3.37808,1,0
0,0,0,4.54,0,0,0,0,0,0,0,2,0,9.08,1,0
0,0,0,0.99,0.99,0,0,0.99,0,0.262,0,1.565,0,1.54935,1,0
0,0,0,0,0,0,0,0,0,0,0,1.666,0,0,1,0
0,0,0,0,0,0,0,8.33,0,0,0,1.333,0,0,1,0
0,0,0,0.72,0,0,0,1.45,0,0,0,1.897,0,1.36584,1,0
0,0,0,0.58,0,0,0,1.17,0,0,0,1.76,0,1.0208,1,0
0,0,0,0,0,0,0,1.47,0,0,0,2.171,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.222,0,0,1,0
0,0,0,0,0,0,0,2.09,0,0.309,0,3.973,0,0,1,0
0,0,0,0,0,0,0,2,0,0.104,0,2.152,0,0,1,0
0,0,0,1.29,0,0,0,2.59,0,0,0,1.35,0,1.7415,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.33,0,0,0,0,0,0,0,3,0,0.99,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0.4,0,0,0,13.93,0,0,0,6.113,0,2.4452,1,0
0,0,0,0,0,0,0,4.02,0,0,0,2.319,0,0,1,0
0,0,0,0.75,0,0,0,0,0,0,0,1.433,0,1.07475,1,0
0,0,0,0.28,0,0,0,0.28,0,0.103,0,1.411,0,0.39508,1,0
0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,1,0
0,0,0,0,0,0,0,3.96,0.99,0.239,0,2.688,0,0,1,0
0,0,0,0.27,0,0.27,0,0.27,0,0,0,2.521,0,0.68067,1,0
0,0,0,0,0,0,0,12.5,0,1.123,0,2.6,0,0,1,0
0,0,0,0.96,0,0,0,2.88,0,0.138,0,1.986,0,1.90656,1,0
0,0,0,3.33,0,0,0,0,0,0,0,1,0,3.33,1,0
0,0,0,0,0,0,0,2.32,0,0,0,11.687,0,0,1,0
0,0,0,0.21,0,0,0,0.43,0,0,0,3.372,0,0.70812,1,0
0,0,0,0,0.93,0,0,0,0,0,0,1.771,0,0,1,0
0,0,0,0,0,0,0,0.42,0,0,0.124,1.772,0,0,1,0
0,0.11,0,0,0,0.11,0,3.45,0,0,0.078,2.351,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.913,0,0,1,0
0,0,0,0,0,0,0,5.57,0,0,0,3.153,0,0,1,0
0,0.15,0.15,2.76,0,0,0,0.46,0,0,0,2.677,0,7.38852,1,0
0,0,0,0,0,0,0,7.6,0,0,0,2.421,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.142,0,0,1,0
0,0,0,2.4,0,0,0,0,0,0,0,2.2,0,5.28,1,0
0,0,0,0,0,0,0,1.17,0,0.203,0,2.541,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,1,0
0,0,0,0,1.85,0,0,0,0,0,0,2.916,0,0,1,0
0,0,0,0.32,0,0,0,0,0,0,0,2.59,0,0.8288,1,0
0,0,0,0,0,0,0,0,0,2.272,0,1.75,0,0,1,0
0,0.13,0,1.1,0,1.24,0,3.17,0,0,0,2.064,0,2.2704,1,0
0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,1,0
0,0,0,1.44,0,0.48,0,0.96,0,0,0.058,1.755,0,2.5272,1,0
0,0,0,0,0,0,0,0,0,0.286,0,2.434,0,0,1,0
0,0,0,3.79,0,0,0,3.79,0,0.147,0,1.962,0,7.43598,1,0
0,0,0,0.42,0,0,0,0,0,0,0,2.161,0,0.90762,1,0
0,0,0,0,0,0,0,0,0,0.277,0,3,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.041,0,0,1,0
0,0.31,0,0.62,0,0,0,0,1.24,0,0,3.086,0,1.91332,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1.38,0,0,2.77,0,0,0,2.333,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.416,0,0,1,0
0,0.39,0,1.27,0,0.49,0,2.74,0,0,0.026,2.247,0,2.85369,1,0
0,0.22,0,0.44,0,0,0,0.44,0.44,0.033,0.033,2.28,0.001089,1.0032,1,0
0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.09,0.59,0.09,0.39,0,1.57,0,0.068,0,2.059,0,1.21481,1,0
0,0,0,0,0,0,0,0,0,0.055,0,1.685,0,0,1,0
0,0,0,0.45,0,0,0,0.45,0,0.486,0,3.782,0,1.7019,1,0
0,0,0,0.76,0,0,0,0,0,0,0,1.411,0,1.07236,1,0
0.22,0,1.1,0.44,0,0,0,0,0,0.073,0.146,2.574,0.010658,1.13256,1,0
0,0,0,0,0,0,0,0,0,0,0,1.227,0,0,1,0
0,0.18,0,0.55,0,0,0,0,1.48,0.029,0.029,3.455,0.000841,1.90025,1,0
0,0.4,0,0.34,0,0,0,0.52,0,0.053,0.03,2.548,0.00159,0.86632,1,0
0,0,0,0.93,0,0,0,3.73,0,0,0,1.533,0,1.42569,1,0
0,0,0,1.02,0,0,0,3.06,0,0,0,1.718,0,1.75236,1,0
0,0,0,0,0,0,0,0,0,0,0,3.478,0,0,1,0
0,0,0,0.85,0,0,0,0,0,0.331,0,1.842,0,1.5657,1,0
