"w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","y"
0,0,0,0,0,2.83,0.47,0,0,0.144,0.072,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03,0.06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0,0,0,0,0.64,0,0,0,0.04,0,0,0
0,0,1.11,0,0,2.22,0,0,0,0.191,0,0,0
0.1,0,0,0,0,0.87,0,0,0,0.047,0,0.031,0
0.69,0,0,0,0,0.23,0,0,0,0.068,0,0,0
0,0,0,0,0,1.25,0,0,0,0.224,0,0,0
0,0,0.19,0,0,1.58,0,0,0.28,0.14,0.028,0,0
0.13,0,0.27,0.27,0.13,1.46,0,0,0,0.194,0,0.048,0
0,0,2,0,0,4,2,0,0,0.682,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.81,0,0,0.105,0.06,0,0,0
0,0,0,0,0,2.97,0,0,0,0.51,0,0,0
0,0,0,0.58,0,2.32,0,0,0,0.165,0,0,0
0,0,0,0,0,2.56,0,0,0,0.148,0.148,0,0
0,0,0,0,0,0,0,0,0,0.268,0,0,0
0,0,0,0,0,7.2,0,0,0.332,0.747,0.166,0,0
0,0,0,0,0,0,0,0,0.238,0,0,0,0
0,0,0,0,0,1.5,0,0,0,0,0,0,0
0.19,0,0,0.19,0.19,0.38,0,0,0.066,0.111,0,0.044,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0.15,0,0,0,0,0.61,0.019,0.137,0,0,0
1.8,0,0,0,0,1.8,0,0,0,0,0,0,0
2.02,0,0,0,0,0,0,0,0.166,0.166,0.166,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.22,0,0,0,0.172,0,0,0
0.13,0,0.06,0.05,0.03,0,0.05,0.1,0.024,0.254,0.002,0.007,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.675,0,0,0,0
0,0,0,0,0,0,0,0,0,0.397,0,0,0
0,0,0,0,0,1.98,0,0,0,0.119,0,0,0
0,0,0,0,0,3.44,0.86,0,0,0.27,0.135,0,0
0,0,0,0,0,1.61,0,0,0,0,0,0,0
0.69,0,0,0,0,0.23,0,0,0,0.066,0,0,0
0,0,1.3,0,0,4.9,0,0,0.153,0.562,0.102,0,0
0,0,0,0.25,0,2.06,0.25,0,0.301,0.473,0.043,0,0
0,0,0,0,0,0.44,0,0,0,0.123,0,0,0
0.44,0,0.44,0,0,1.33,0,0,0,0.506,0,0,0
0,0,0,0,0,0,0,0,0,0.404,0,0,0
0,0,0,0,0,0,0,0,0,0.238,0,0,0
1.23,0,0,0,0,0,0,0,0,0.468,0,0,0
0,0,0,0,0,1.83,0,0,0.127,0.174,0,0.023,0
1.11,0,0,0,0,0,0,0,0,0.363,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.23,0,0,0.111,0.151,0.01,0.02,0
3.44,0,0,0,0,0,0,0,0,0.574,0,0,0
8.33,0,0,0,0,0,0,0,0,0,0,0,0
1.61,0,0,0.8,0,1.61,0,0,0,0,0.144,0,0
0,0,0,0,0,0,0,0,0,0.366,0,0,0
0,0,0,0,0,0,0,0,0,0.279,0,0,0
0,0,0,0,0,0,0,0,0,0.507,0,0,0
0,0,0,0,0,0,0,1.12,0,0,0.063,0,0
0,0,0.66,0,0,0,0,1.98,0.11,0.11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.27,0.85,0,0,0.278,0.139,0,0
0,0,0,0,0,0.5,0,0.25,0,0.073,0,0,0
1.33,0,0,0,0,8,0,0,0.865,0,0.216,0,0
2.94,0,0,0,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,1.4,0,0,0,0,0,0,0
0,0,0.55,0,0,1.11,0.55,0,0,0.367,0.091,0,0
0,0,0,0,0,0,0,0,0,0.295,0,0,0
0,0,0,0,0,0,0,0,0,0.401,0,0,0
0.62,0,0,0,0,1.57,0,0,0.164,0.109,0.109,0.054,0
0,0,0,0,0,15.38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.82,0,0,0,0,0,0,0.122,0,0,0
0,0,0,0,0,0.73,0,0,0,0,0,0.223,0
0.87,0,0,1.75,0,0,0,0,0,0.06,0,0.18,0
0.95,0,0,0,0,0,0,0,0,0.073,0,0,0
0,0,0,0,0,0,0,0,0.325,0,0,0.651,0
0.81,0,1.22,0,0,4.08,0,0,0,0,0,0,0
0,0,0,0,0,0.83,0,0,0,0.159,0,0,0
0,0,0,0,0,1.38,0,2.63,0.125,0.438,0.146,0,0
0,0,0,0,0,4.65,2.32,0,0,0.757,0,0,0
1.15,0,0,0,0,0,0,0,0,0.072,0,0,0
0.45,0.22,1.82,0.68,0.45,0,0,0,0,0.101,0,0.067,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.846,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.04,0,0,0,0.478,0,0,0
0.18,0,0,0,0,0,0,0.54,0,0.177,0.059,0.029,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.16,0,0,0.76,0.028,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.07,0,0,1.07,0,0,0,0.326,0,0,0
0,0,0,0,0,0,0,0,0.232,0.116,0,0,0
0,0,0,0,0,0.54,0,0,0.102,0.308,0,0,0
0,0,0,0,0,0,0,0,0,0.465,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.45,0,0,0,0,0,0,0.217,0.29,0,0
0,0,1.86,0,0,2.48,0.62,0,0.189,0.757,0,0,0
3.52,0,4.7,1.17,0,0,0,0,0,0.192,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0,0.96,0.32,0,0.64,0,0,0,0.145,0.048,0,0
0.33,0,0,0,0,1.34,0.33,0,0,0.296,0.059,0,0
0,0,0.25,0,0,1,0,0,0.457,0.294,0,0,0
0,0,0,0,0,0,0,0,0.207,0.207,0,0,0
0.17,0,0,0,0,0.35,0,0,0,0.256,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.476,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.17,0,1.21,0.17,0,0.022,0.022,0,0,0
0.12,0,0.18,0.06,0.06,0.93,0.06,0,0,0.182,0,0.109,0
0,0,0,0,0,0.44,0,0,0,0.119,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.09,0,0,0,0,0,0,0,0.434,0.217,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.69,0,0,0.126,0,0
0,0,0,0,0,6.89,0,0,0,0,0,0,0
0,0,0,0,0,4.87,0,0,0.182,0.365,0,0,0
0.34,0,0,0,0,2.06,0,0.34,0.116,0.292,0.058,0,0
0,0,0,0,0,1.53,0.76,0,0,0.339,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,1.23,0,0.202,0,0,0
0,0,0,0,0,0,0,0.97,0,0.255,0,0,0
0,0,0,0,0,0,0,0.9,0,0.174,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.26,0
0,0,0,0,0,0,0,0.57,0,0,0,0,0
0,0,0,0,0,0,0,1.06,0,0,0,0,0
0,0,0,0,0,0,0,0.67,0,0.493,0,0,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0
0,0,0,0,0,0,0,0.68,0,0.38,0,0,0
0,0,0,0,0,0,0,0,0,0.159,0,0.159,0
0,0,0,0,0,0,0,1.31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.143,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6,0,0,0,0,3.04,0.094,0,0,0.189,0
0,0,0,0,0,0,0,2.89,0,0.188,0,0,0
0,0,0,0,0,0,0,2.56,0.182,0.182,0,0,0
0,0,0,0,0,0,0,4.08,0.226,0,0,0,0
0,0,2.55,0,0,0,0,1.02,0,0.253,0,0.169,0
0,0,0.52,0,0,0,0,1.04,0,0,0,0,0
0,0,1.02,0,0,0,0,2.04,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.5,0.145,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0
0,0,0,0.07,0,0,0,0,0.013,0.123,0,0,0
0,0,0,0.09,0,0,0,0.09,0,0.033,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0,0,0,0,0,0,0,0,0.091,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0.25,0,0.094,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.04,0.34,0,0,0.34,0,0.122,0,0,0
0,0,0,0,0,0,0,0.92,0,0,0,0.857,0
0,0,0,0,0,0,0,1.41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.39,0,0.284,0,0.213,0
0,0,0,1.75,0,0,0,0,0,0,0,0,0
0.39,0,0,0.39,0,0,0,0.39,0,0.065,0.065,0.065,0
0,0,0,0,0,0,0,0.68,0,0.113,0,0,0
0,0,0.45,0.45,0,0,0,0.45,0.056,0.227,0,0,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.108,0.108,0,0
0.57,0,0,0,0,0,0,0,0,0.154,0,0,0
0.63,0,0,0,0,0,0,0,0,0.103,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.33,0,0,0,0,0,0,0.558,0,0,0
0,0,0.41,0,0,0,0,0,4.096,0,0,0,0
0,0,1.35,0,0,0,0,0,0,0.221,0,0,0
0,0,0.35,0,0,0,0,0,3.672,0,0,0,0
0,0,1.42,0,0,0,0,1.42,0,0,0,0,0
0,0,0.73,0,0,0.73,0,0,0,0.231,0,0,0
0,0,0.69,0,0,1.39,0,0,0,0.281,0,0.093,0
0,0,0.16,0.16,0,0.16,0.16,0,0.185,0.318,0,0,0
0,0,0,0,0,0,0,0,0,0.099,0,0,0
0.09,0,0,0.84,0,0,0,0,0,0.056,0,0.071,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0
1.13,0,0.75,0,0,0,0,0,0,0,0,0,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.88,0,0,0,0,1.76,0,0.157,0,0,0
0,0,0,0,0,0,0,0,0,0.094,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.77,0,0,0,0,0,0,0,0,0,0
0,0,4.76,0,0,0,0,0,0,0,0,0,0
0,0,0.27,0,0,0,0,0,3.23,0,0,0,0
0,0,0,0,0,0,0,0.37,3.024,0.059,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.24,0,0,0.24,0,0.447,0,0.285,0
0,0,0,0,0,0,0,0,0,0.164,0,0.054,0
0.34,0,0,0,0,0,0,0.34,0,0.232,0,0,0
0,0,0,0.69,0,2.09,0,1.39,0,0.221,0,0,0
0,0,1.25,0,0,1.25,0,1.25,0,0,0,0.204,0
0,0,0,0.55,0,0,0,0,0,0.093,0,0,0
0,0,0.11,0.11,0,0,0,0.56,0.017,0.136,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,0,0.26,0,0.753,0.113,0,0.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.69,0,0.775,0,0,0
0,0,0,0.69,0.69,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.181,0,0,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0
0,0,0.36,0.36,0,0,0,0,0,0,0,0.123,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.32,0,0,0,0.763,0
0.16,0,0.16,0,0,0,0,0,0.031,0.374,0,0,0
0,0,0,0,0,0,0,0,0,0.656,0,0,0
0.27,0,0,0,0,0,0,0.13,0,0.294,0,0,0
0,0,0,0,0,0,0,1.4,0,0.064,0,0,0
0,0,0,0,0,0,0,2.97,0,0,0,0,0
0,0,0.71,1.43,0,0,0,1.43,0,0,0,0,0
0,0,0,0,0,0,0,1.19,0,0.212,0,0,0
0,0,0,0.4,0,0,0,0.4,0,0.323,0.053,0,0
0,0,0,0.44,0,0,0,0.44,0,0.175,0.058,0,0
0,0,0,0.3,0,0,0,0,0.044,0.222,0,0,0
0,0,0,0.49,0,0,0,0,0.036,0.147,0,0,0
0,0,0,0.61,0,0,0,0,0,0.179,0,0,0
0,0,0,0.44,0,0,0,0.88,0,0.178,0.059,0,0
0.68,0,0,0,0,0,0,0,0,0.173,0,0,0
0,0,0,0,0,0,0,0,0.055,0.11,0,0,0
0,0,0,0.12,0,0,0,0.12,0,0.093,0,0,0
0,0,0,0,0,0,0,0,0,0.276,0,0,0
0.83,0,0,0,0,0,0,0.16,0.087,0.058,0,0,0
0,0,0,0,0,0,0,1.2,0.197,0,0,0,0
0,0,0,0,0,0,0,5.76,0,0.336,0,0,0
0,0,0,0,0,0,0,1.17,0,0,0,0,0
0,0,0,0,0,1.81,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.38,0,0.18,0,0,0
0,0,0,0.57,0,0.57,0,0,0,0.196,0,0.147,0
0,0,0,0,0,0,0,0,0.359,0.359,0,0,0
0,0,0,0,0,0,0,7.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1.13,0,0.136,0,0,0
0,0,0,0,0,0,0,0,0,0.058,0,0,0
0,0,0,0,0,0,0,0,0,0.746,0,0,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0
0,0,0,0.21,0,0,0,0.21,0,0.078,0.039,0,0
0,0,0,0.93,0,0,0,0.93,0,0.163,0,0,0
0,0,0,0,0,0,0,0.8,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.77,0,0,0,0,0
0,0,0,0,0,0,0,3.12,0,0,0,0,0
0,0,0,0,0,0,0,2.12,0.374,0,0,0,0
0,0,0,0,0,0,0,1.21,0.112,0,0,0,0
0.18,0,0,0,0,0,0,0.37,0.033,0.033,0,0,0
0,0,0,0,0,0,0,1.2,0,0,0,0,0
0,0,0,0,0,0,0,0.51,0,0.091,0,0,0
0,0,0,0,0,0,0,0.61,0,0,0.406,0,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0
0,0,0,0,0,0,0,1.2,0.102,0.718,0,0,0
